Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Order_Date,Product_Image_Url,Product_Bottle_Type,Product_Dietary_Attribute,Product_Company
ORD1102,CUST142,B2C,Monster Energy Can Drink - Mango Loco,Drinks,2.25,59,2.95,174.05,06/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13191892_XL1_20230220.jpg?w=320&q=60,355ml,,Monster
ORD1103,CUST149,B2B,Pokka Packet Drink - Kiyo Kyoho Grape,Drinks,12.4,54,14.56,786.24,15/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12705928_XL1_20230327.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD1104,CUST456,B2B,Pokka Bottle Drink - Passion Fruit Tea,Drinks,1.8,5,0.0,9.0,19/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13177967_XL1_20221011.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD1105,CUST51,B2B,F & N Flavoured Bottle Drink - Sarsi,Drinks,1.35,49,0.0,66.15,23/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/454348_XL1_20221012.jpg?w=320&q=60,1.5L,Halal,F & N 
ORD1106,CUST457,B2B,F & N Sparkling Zero Can - Korean Peach,Drinks,5.6,11,0.0,61.6,22/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13259868_XL1_20250213.jpg?w=320&q=60,6 x 325ml,Halal,F & N 
ORD1107,CUST290,B2C,Pokka Packet Drink - Peach Oolong Tea (Less Sugar),Drinks,8.95,27,14.4,388.8,30/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713271_XL1_20240118.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD1108,CUST90,B2B,Pokka Packet Drink - Ice Lemon Tea (Less Sugar),Drinks,8.95,52,14.4,748.8,06/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12708551_XL1_20230327.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD1109,CUST60,B2C,Pokka Can Sencha Japanese Green Tea Can - No Sugar,Drinks,6.55,83,8.75,726.25,01/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234166_XL1_20240912.jpg?w=320&q=60,12 x 300ml,,Pokka
ORD1110,CUST240,B2C,Pokka Packet Drink - Mixed Berries & Carrot Juice,Drinks,3.55,96,4.19,402.24,16/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13049112_XL1_20221011.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD1111,CUST384,B2B,Pokka Packet Drink - Soursop Juice,Drinks,2.9,18,3.18,57.24,28/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10003045_XL1_20221011.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD1112,CUST488,B2B,Pokka Bottle Drink - Jasmine Green Tea (No Sugar Added),Drinks,1.8,52,0.0,93.6,26/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13069530_XL1_20221123.jpg?w=320&q=60,1.5L,,Pokka
ORD1113,CUST353,B2B,Pokka Packet Drink - Chrysanthemum with White Tea,Drinks,8.95,22,14.3,314.6,26/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11441936_XL1_20230324.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD1114,CUST298,B2B,Pokka Bottle Drink - Jasmine Green Tea (No Sugar Added),Drinks,1.8,68,0.0,122.4,30/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13069530_XL1_20221123.jpg?w=320&q=60,1.5L,,Pokka
ORD1115,CUST41,B2B,Pokka Packet Drink - Soursop Juice,Drinks,2.9,87,3.18,276.66,22/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10003045_XL1_20221011.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD1116,CUST266,B2B,Monster Energy Can Drink,Drinks,11.25,91,0.0,1023.75,13/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13230487_XL1_20230331.jpg?w=320&q=60,4 x 355ml,,Monster
ORD1117,CUST85,B2B,Pokka Packet Drink - Ice Blueberry Tea (Less Sugar),Drinks,3.6,90,0.0,324.0,04/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13151476_XL1_20230914.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD1118,CUST148,B2C,Pokka Can Drink - Ice Peach Tea Zero Sugar,Drinks,13.6,39,17.5,682.5,09/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12714031_XL1_20241023.jpg?w=320&q=60,24 x 300ml (CTN),Halal,Pokka
ORD1119,CUST291,B2B,Pokka Can Sencha Japanese Green Tea Can - No Sugar,Drinks,6.55,99,8.75,866.25,22/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234166_XL1_20240912.jpg?w=320&q=60,12 x 300ml,,Pokka
ORD1120,CUST174,B2B,Pokka Premium Bottle Drink - Milk Coffee,Drinks,1.5,69,1.82,125.58,31/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12234314_XL1_20230711.jpg?w=320&q=60,500ml,,Pokka
ORD1121,CUST52,B2B,Monster Energy Can Drink - Ultra Sunrise,Drinks,51.3,90,70.8,6372.0,14/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12714180_XL1_20250121.jpg?w=320&q=60,24 x 355ml (CTN),,Monster
ORD1122,CUST93,B2C,Pokka Houjicha Japanese Green Tea - No Sugar,Drinks,2.65,51,3.43,174.93,13/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234167_XL1_20230615.jpg?w=320&q=60,4 x 300ml,,Pokka
ORD1123,CUST88,B2C,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Drinks,8.95,77,14.4,1108.8,18/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713134_XL1_20231107.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD1124,CUST412,B2C,F & N Flavoured Bottle Drink - Groovy Grape,Drinks,1.35,69,0.0,93.15,27/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/454314_XL1_20221012.jpg?w=320&q=60,1.5L,Halal,F & N 
ORD1125,CUST322,B2C,F & N Can Drink - Grape,Drinks,13.2,37,16.2,599.4,15/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10020085_XL1_20250106.jpg?w=320&q=60,24 x 325ml (CTN),Halal,F & N 
ORD1126,CUST26,B2C,Pokka Oolong Tea No Sugar,Drinks,21.9,61,0.0,1335.9,28/12/2023,https://media.nedigital.sg/fairprice/90076771_XL1_20240723112626_707910078b70315f85ad9764fee3f285.jpg?w=320&q=60,300 ML,,Pokka
ORD1127,CUST271,B2B,Monster Energy Can Drink - Mango Loco,Drinks,2.25,19,2.95,56.05,14/08/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13191892_XL1_20230220.jpg?w=320&q=60,355ml,,Monster
ORD1128,CUST230,B2C,Pokka Can Drink - Ice Peach Tea Zero Sugar,Drinks,6.55,93,8.75,813.75,06/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13261056_XL1_20241023.jpg?w=320&q=60,12 x 300ml,Halal,Pokka
ORD1129,CUST362,B2C,Pokka Packet Drink - Peach Oolong Tea (Less Sugar),Drinks,8.95,77,14.4,1108.8,20/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713271_XL1_20240118.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD1130,CUST423,B2B,F & N Can Drink - Soda Water (Slim),Drinks,4.3,35,0.0,150.5,27/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13024669_XL1_20221012.jpg?w=320&q=60,4 x 325ml,Halal,F & N 
ORD1131,CUST335,B2B,Pokka Can Drink - Sparklin' Fuji Apple,Drinks,13.8,16,14.89,238.24,09/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12314920_XL1_20230327.jpg?w=320&q=60,24 x 325ml (CTN),,Pokka
ORD1132,CUST448,B2B,Pokka Bottle Drink - Ice Lemon Tea (Less Sugar),Drinks,1.8,29,0.0,52.2,18/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13143757_XL1_20221123.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD1133,CUST472,B2C,Pokka Can Drink - Ice Peach Tea Zero Sugar,Drinks,6.55,21,8.75,183.75,18/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13261056_XL1_20241023.jpg?w=320&q=60,12 x 300ml,Halal,Pokka
ORD1134,CUST282,B2C,F & N Can Drink - Tonic Water (Extra Dry),Drinks,4.3,23,0.0,98.9,23/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13214275_XL1_20240903.jpg?w=320&q=60,4 x 325ml,Halal,F & N 
ORD1135,CUST434,B2B,Pokka Packet Drink - Straight Red Tea,Drinks,8.95,28,14.4,403.2,01/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12700080_XL1_20230328.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD1136,CUST489,B2C,Pokka Bottle Drink - Fresh Pomegranate Juice,Drinks,4.24,6,0.0,25.44,12/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11575627_XL1_20221229.jpg?w=320&q=60,1.5L,,Pokka
ORD1137,CUST365,B2C,Pokka Packet Drink - Carrot Juice,Drinks,3.55,62,4.19,259.78,06/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/128373_XL1_20221011.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD1138,CUST107,B2B,Pokka Lychee Oolong Tea,Drinks,3.6,45,0.0,162.0,27/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13260279_XL1_20241016.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD1139,CUST92,B2C,Pokka Bottle Drink - Jasmine Green Tea,Drinks,19.0,13,30.0,390.0,12/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713334_XL1_20240313.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,Pokka
ORD1140,CUST78,B2B,F & N Flavoured Bottle Drink - Groovy Grape,Drinks,15.6,94,25.2,2368.8,23/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470964_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD1141,CUST445,B2C,Pokka Packet Drink - Natsbee Honey Yuzu,Drinks,3.68,64,0.0,235.52,05/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13166229_XL1_20230215.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD1142,CUST73,B2C,Pokka Can Drink - Ice Lemon Tea,Drinks,6.55,88,8.75,770.0,16/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11204957_XL1_20221011.jpg?w=320&q=60,12 x 300ml (CTN),,Pokka
ORD1143,CUST305,B2C,Monster Energy Can Drink - Mango Loco,Drinks,51.3,24,70.8,1699.2,08/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713812_XL1_20240904.jpg?w=320&q=60,24 x 355ml,,Monster
ORD1144,CUST39,B2B,Pokka Premium Bottle Drink - Milk Coffee,Drinks,1.5,81,1.82,147.42,12/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12234314_XL1_20230711.jpg?w=320&q=60,500ml,,Pokka
ORD1145,CUST253,B2B,Pokka Bottle Drink - Ice Lemon Tea (Less Sugar),Drinks,1.8,49,0.0,88.2,30/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13143757_XL1_20221123.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD1146,CUST422,B2C,Pokka Premium Bottle Drink - Straight Red Tea,Drinks,1.8,11,0.0,19.8,24/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12631176_XL1_20221123.jpg?w=320&q=60,1.5L,,Pokka
ORD1147,CUST25,B2B,F & N Flavoured Bottle Drink - Sarsi,Drinks,15.6,88,25.2,2217.6,15/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470905_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD1148,CUST312,B2C,Pokka Packet Drink - Ice Peach Tea,Drinks,8.95,45,14.4,648.0,08/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11132877_XL1_20240122.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD1149,CUST431,B2C,Pokka Can Sencha Japanese Green Tea Can - No Sugar,Drinks,2.65,80,3.43,274.4,13/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234165_XL1_20230618.jpg?w=320&q=60,4 x 300ml,,Pokka
ORD1150,CUST459,B2C,F & N Can Drink - Cool Ice Cream Soda,Drinks,13.2,88,16.2,1425.6,05/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10020084_XL1_20230323.jpg?w=320&q=60,24 x 325ml (CTN),Halal,F & N 
ORD1151,CUST216,B2C,Pokka Bottle Drink - Oolong Tea (No Sugar Added),Drinks,1.8,48,0.0,86.4,11/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/376302_XL1_20221123.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD1152,CUST12,B2B,F & N Flavoured Bottle Drink - Cheeky Cherryade,Drinks,15.6,76,25.2,1915.2,16/08/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470868_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD1153,CUST442,B2B,F & N Can Drink - Outrageous Orange,Drinks,13.2,21,16.2,340.2,27/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10479895_XL1_20230324.jpg?w=320&q=60,24 x 325ml (CTN),,F & N 
ORD1154,CUST107,B2B,Schwepps Tonic,Drinks,1.45,94,0.0,136.3,19/09/2023,https://paneco-sg-moonshine-production-s3-amazonaws-com.global.ssl.fastly.net/3fwy1qyt2ifz87hxklv8pwibq5yw?auto=webp&format=jpg,320ml,Halal,Schweppes
ORD1155,CUST106,B2C,Pokka Premium Bottle Drink - Straight Red Tea,Drinks,19.0,3,30.0,90.0,20/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712544_XL1_20230329.jpg?w=320&q=60,12 x 1.5L (CTN),,Pokka
ORD1156,CUST364,B2B,Pokka Lychee Oolong Tea,Drinks,3.6,72,0.0,259.2,10/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13260279_XL1_20241016.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD1157,CUST480,B2B,F & N Can Drink - Soda Water (Slim),Drinks,4.3,54,0.0,232.2,05/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13024669_XL1_20221012.jpg?w=320&q=60,4 x 325ml,Halal,F & N 
ORD1158,CUST186,B2B,Pokka Packet Drink - Peach Tea,Drinks,3.6,98,0.0,352.8,27/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11113406_XL1_20240122.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD1159,CUST365,B2C,Pokka Bottle Drink - Honey Green Tea,Drinks,1.8,69,0.0,124.2,10/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13008547_XL1_20221123.jpg?w=320&q=60,1.5L,,Pokka
ORD1160,CUST347,B2C,Pokka Lychee Oolong Tea,Drinks,1.8,26,0.0,46.8,20/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13260278_XL1_20241016.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD1161,CUST102,B2B,Pokka Bottle Drink - Passion Fruit Tea,Drinks,1.8,81,0.0,145.8,11/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13177967_XL1_20221011.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD1162,CUST68,B2B,Pokka Lychee Oolong Tea,Drinks,3.6,54,0.0,194.4,26/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13260279_XL1_20241016.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD1163,CUST465,B2C,Pokka Packet Drink - Ice Blueberry Tea (Less Sugar),Drinks,3.6,14,0.0,50.4,30/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13151476_XL1_20230914.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD1164,CUST185,B2B,Pokka Natsbee Bottle Drink - Honey Yuzu,Drinks,1.95,24,0.0,46.8,21/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13165998_XL1_20221011.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD1165,CUST405,B2C,Pokka Can Drink - Ice Peach Tea Zero Sugar,Drinks,6.55,96,8.75,840.0,14/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13261056_XL1_20241023.jpg?w=320&q=60,12 x 300ml,Halal,Pokka
ORD1166,CUST1,B2B,Pokka Lychee Oolong Tea,Drinks,8.95,26,14.4,374.4,01/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12714092_XL1_20250124.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD1167,CUST309,B2B,Pokka Bottle Drink - Ice Passion Fruit Tea,Drinks,19.0,28,30.0,840.0,19/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712546_XL1_20230329.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,Pokka
ORD1168,CUST141,B2B,Pokka Bottle Drink - Peach Tea,Drinks,19.0,90,30.0,2700.0,25/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712543_XL1_20230329.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,Pokka
ORD1169,CUST50,B2B,F & N Can Drink - Outrageous Orange,Drinks,13.2,29,16.2,469.8,26/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10479895_XL1_20230324.jpg?w=320&q=60,24 x 325ml (CTN),,F & N 
ORD1170,CUST2,B2B,Monster Energy Can Drink - Pipeline Punch,Drinks,51.3,53,70.8,3752.4,05/08/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713814_XL1_20240904.jpg?w=320&q=60,24 x 355ml,,Monster
ORD1171,CUST424,B2C,Pokka Premium Coffee Can Drink - Milk,Drinks,6.25,49,7.56,370.44,13/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13076658_XL1_20250213.jpg?w=320&q=60,6 x 240ml,Halal,Pokka
ORD1172,CUST101,B2C,Pokka Bottle Drink - Jasmine Green Tea,Drinks,37.2,41,38.4,1574.4,29/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709301_XL1_20230403.jpg?w=320&q=60,24 x 500ml (CTN),Halal,Pokka
ORD1173,CUST153,B2C,Pokka Bottle Drink - Carrot Juice,Drinks,4.24,59,0.0,250.16,08/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10469769_XL1_20221229.jpg?w=320&q=60,1.5L,,Pokka
ORD1174,CUST485,B2C,F & N Flavoured Bottle Drink - Cool Ice Cream Soda,Drinks,1.35,1,0.0,1.35,08/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/454322_XL1_20250220.jpg?w=320&q=60,1.5L,Halal,F & N 
ORD1175,CUST23,B2C,Pokka Bottle Drink - Kiyo Kyoho Grape,Drinks,2.55,6,0.0,15.3,16/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13096525_XL1_20221011.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD1176,CUST439,B2C,Pokka Premium Packet Drink - Milk Tea (Original),Drinks,14.2,24,15.74,377.76,14/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12203032_XL1_20230327.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD1177,CUST172,B2C,Pokka Bottle Drink - Oolong Tea (No Sugar Added),Drinks,37.2,42,38.4,1612.8,24/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709276_XL1_20230913.jpg?w=320&q=60,24 x 500ml (CTN),Halal,Pokka
ORD1178,CUST416,B2C,Pokka Can Drink - Oolong Tea (No Sugar Added),Drinks,13.6,82,17.5,1435.0,16/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12705570_XL1_20230913.jpg?w=320&q=60,24 x 300ml (CTN),Halal,Pokka
ORD1179,CUST86,B2C,Pokka Bottle Drink - Oolong Tea (No Sugar Added),Drinks,1.8,84,0.0,151.2,26/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/376302_XL1_20221123.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD1180,CUST316,B2C,Pokka Bottle Drink - Natsbee Honey Lemon,Drinks,1.95,56,0.0,109.2,22/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13050682_XL1_20221011.jpg?w=320&q=60,1.5L,,Pokka
ORD1181,CUST460,B2C,Schwepps Tonic,Drinks,1.45,14,0.0,20.3,12/12/2023,https://paneco-sg-moonshine-production-s3-amazonaws-com.global.ssl.fastly.net/3fwy1qyt2ifz87hxklv8pwibq5yw?auto=webp&format=jpg,320ml,Halal,Schweppes
ORD1182,CUST17,B2B,Pokka Packet Drink - Oolong Tea (No Sugar Added),Drinks,3.6,19,0.0,68.4,06/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13052608_XL1_20250211.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD1183,CUST219,B2B,Pokka Lychee Oolong Tea,Drinks,3.6,33,0.0,118.8,27/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13260279_XL1_20241016.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD1184,CUST299,B2C,Pokka Bottle Drink - Green Tea Peppermint,Drinks,1.8,35,0.0,63.0,21/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13163377_XL1_20221123.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD1185,CUST171,B2C,Pokka Bottle Drink - Honey Green Tea,Drinks,1.8,30,0.0,54.0,14/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13008547_XL1_20221123.jpg?w=320&q=60,1.5L,,Pokka
ORD1186,CUST383,B2B,F & N Sparkling Zero Can - Grapefruit,Drinks,4.2,36,5.6,201.6,12/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13259867_XL1_20250213.jpg?w=320&q=60,6 x 325ml,Halal,F & N 
ORD1187,CUST116,B2C,Pokka Packet Drink - Soursop Juice,Drinks,2.9,33,3.18,104.94,19/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10003045_XL1_20221011.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD1188,CUST226,B2C,Pokka Lychee Oolong Tea,Drinks,8.95,93,14.4,1339.2,24/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12714092_XL1_20250124.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD1189,CUST320,B2B,Pokka Natsbee Bottle Drink - Honey Yuzu,Drinks,1.95,57,0.0,111.15,15/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13165998_XL1_20221011.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD1190,CUST421,B2B,Pokka Can Drink - Jasmine Green Tea,Drinks,13.6,90,17.5,1575.0,25/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10677955_XL1_20230324.jpg?w=320&q=60,24 x 300ml (CTN),,Pokka
ORD1191,CUST241,B2C,Pokka Can Drink - Jasmine Green Tea,Drinks,13.6,37,17.5,647.5,08/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10677955_XL1_20230324.jpg?w=320&q=60,24 x 300ml (CTN),,Pokka
ORD1192,CUST92,B2C,Pokka Packet Drink - Kiyo Kyoho Grape,Drinks,3.1,13,3.72,48.36,10/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13096424_XL1_20221011.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD1193,CUST130,B2B,F & N Flavoured Bottle Drink - Ginger Ade,Drinks,1.35,37,0.0,49.95,01/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13178380_XL1_20221012.jpg?w=320&q=60,1.5L,Halal,F & N 
ORD1194,CUST8,B2B,Pokka Bottle Drink - Ice Lemon Tea,Drinks,19.0,49,30.0,1470.0,29/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712542_XL1_20230329.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,Pokka
ORD1195,CUST306,B2C,Pokka Premium Bottle Drink - Earl Grey Milk Tea,Drinks,1.5,82,1.82,149.24,18/08/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13037604_XL1_20221011.jpg?w=320&q=60,500ml,Halal,Pokka
ORD1196,CUST450,B2B,Pokka Bottle Drink - Strawberry Tea,Drinks,1.8,28,0.0,50.4,01/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13230470_XL1_20230317.jpg?w=320&q=60,1.5L,,Pokka
ORD1197,CUST62,B2C,F & N Can Drink - Soda Water (Slim),Drinks,4.3,70,0.0,301.0,21/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13024669_XL1_20221012.jpg?w=320&q=60,4 x 325ml,Halal,F & N 
ORD1198,CUST460,B2C,Pokka Premium Coffee Can Drink - Milk,Drinks,6.25,11,7.56,83.16,03/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13076658_XL1_20250213.jpg?w=320&q=60,6 x 240ml,Halal,Pokka
ORD1199,CUST171,B2B,Pokka Can Drink - Ice Peach Tea Zero Sugar,Drinks,13.6,45,17.5,787.5,05/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12714031_XL1_20241023.jpg?w=320&q=60,24 x 300ml (CTN),Halal,Pokka
ORD1200,CUST457,B2B,Pokka Bottle Drink - Carrot Juice,Drinks,4.24,87,0.0,368.88,23/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10469769_XL1_20221229.jpg?w=320&q=60,1.5L,,Pokka
ORD1201,CUST321,B2B,F & N Can Drink - Tonic Water (Extra Dry),Drinks,4.3,16,0.0,68.8,02/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13214275_XL1_20240903.jpg?w=320&q=60,4 x 325ml,Halal,F & N 
ORD1202,CUST78,B2C,Pokka Can Drink - Jasmine Green Tea,Drinks,13.6,54,17.5,945.0,18/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10677955_XL1_20230324.jpg?w=320&q=60,24 x 300ml (CTN),,Pokka
